X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	X_La62Al14Cu24_Pd_[¦Ìm]	Y_La62Al14Cu24_Fn_[mN]	
0.0248885781213954	0.00426576459833514	0.0400992238057872	0.0471779617657177	0.0478722308780406	0.0857256450427157	0.0534873407140521	0.127757573252883	0.07289792649765	0.185376631924456	0.0806372400740244	0.228893706704416	0.0788289483193484	0.274257532216484	0.0869343752950379	0.305988114651042	0.105650853680532	0.374331508693023	0.102973183845866	0.39596939706907	0.159052055312926	0.851889105898357	0.196657758338576	1.31884509494251	0.240705257265585	1.76916206656395	0.273203049538956	2.23118178790061	0.300894125583591	2.67083132031849	0.337570401674279	3.12110462710137	0.361713858328684	3.58711823234111	0.384654677621281	4.02642689161792	0.400334212162141	4.44406226589607	0.453700697597487	5.41202721921062	0.501303977945099	6.70932919966798	0.573310148913482	8.09065101291148	0.587309187666839	8.99236176781678	0.64939826017554	11.1441623603307	0.722374679670522	13.3936010520598	0.852809809391309	17.9165958218834	0.953682943340429	22.5556240021025	1.02500824025167	26.8485014001852	1.1113346108713	31.5587920048289	1.20129403428162	34.7153585453499	1.24516852633293	37.3755025940243	1.34686651880352	44.7139878932437	1.47378565977902	54.0720426471504	1.6394756565018	67.0589209711715	1.7816825901619	78.8193532932729	1.89433778552061	90.072558643488	2.15386438931761	113.128085427887	2.37324441646657	135.932389131146	2.57147441736286	159.879925186425	2.76598584917546	180.001762371456	2.7939435204689	190.378781664238	2.90188642513883	191.895559341398	2.96309149900965	200.022437626129	3.04003160272971	199.935685761883	3.17363239509339	221.516863136915	3.19440222671396	222.049633131683	
0.0247026371112679	0.00375919608239178	0.0401947201370789	0.0471840881217378	0.0475966718008005	0.0855474641251651	0.0534674750912595	0.126324966370526	0.0727457615886179	0.183622093036792	0.0803278024842249	0.22644013749813	0.0784546277295159	0.272618986639596	0.0868687097308408	0.303260096336585	0.105552712889346	0.371211403593275	0.102645897132916	0.392381855370559	0.15886813510527	0.844816933640941	0.196489400603944	1.30848855557405	0.240569320944965	1.7551882704875	0.27303027850529	2.21493603051129	0.300656994033506	2.65017575074782	0.337302458303358	3.0970653299472	0.361193992896278	3.56072548315267	0.384374366458258	3.99646252052548	0.399617429045311	4.41096911676282	0.453131271927295	5.37191981443981	0.500988900993425	6.6586773612082	0.57259466173787	8.03095603268171	0.586670672448308	8.92464903192297	0.648933239282021	11.06045136601	0.721786131424596	13.2923346280414	0.85202831554596	17.7825505700858	0.952778524184528	22.3889079559391	1.02397769746633	26.6492654339061	1.1102096002477	31.3265276163324	1.20001010500288	34.4488326636057	1.24400383588446	37.0761941592108	1.34570840234579	44.3807718677441	1.47228669557963	53.6730342728146	1.63793216749307	66.5594638739991	1.78028156945032	78.2367179182671	1.89255000505294	89.4103138185854	2.15174182512433	112.293933365037	2.37100788007241	134.9328341869	2.56885267642829	158.712449064661	2.76348665260872	178.672951385109	2.79129871606442	188.959908063914	2.89947369335187	190.466076114808	2.96053016968813	198.523693805599	3.03723108648745	198.35498555868	3.17083912554785	219.868243444217	3.19170515692331	220.384890383338	
0.0245919752491898	0.00306801470267237	0.0400951173389725	0.0473153682187351	0.0475767772000515	0.0844046367929443	0.0534705786437136	0.124848019804574	0.0726211527305743	0.181429192275611	0.0802677128181442	0.224796556958813	0.0782334625262862	0.269651414708027	0.0868437398345959	0.300574278574285	0.105535253705141	0.368451778520443	0.102367418937839	0.389562538344295	0.158680620504694	0.837308902439308	0.195937328273114	1.29948406368907	0.240322650515459	1.74351949767373	0.2728158818839	2.19885232324226	0.300350652456831	2.63040447191975	0.33686638306098	3.07405328154404	0.36089466824151	3.53444961494179	0.383891388981451	3.96726183390794	0.399515325776365	4.37698795159684	0.45262229054172	5.33218354169735	0.500552446545629	6.60762505406036	0.571956217358054	7.97162985617397	0.586097861144096	8.85700707654147	0.648198481496906	10.9774574900378	0.721187111323585	13.1911948638872	0.851262347130274	17.6501388580065	0.952011416935993	22.2224098392479	1.0229941739623	26.4482264272081	1.10905095458036	31.0918268880964	1.19894869470078	34.1808315669734	1.24279736902931	36.7762822273975	1.34438092876572	44.0494669160768	1.47086198372114	53.2727406733869	1.63638916452413	66.0596938524564	1.77875684553806	77.6542017525453	1.89074214987474	88.7441797907959	2.14969707786253	111.459229959249	2.36876104691182	133.931655016161	2.56641314911097	157.546373651983	2.76096351659305	177.337971318322	2.78876278578376	187.543686870157	2.89672227313532	189.035609411625	2.95765962557826	197.024815874625	3.0344192492451	196.773808518342	3.16789643064993	218.222305960406	3.18892210561045	218.720490361685	
0.0247166747292897	0.00208095833961491	0.0398372054239457	0.0457432957874536	0.0478056168891282	0.0833869268219142	0.0534299122163807	0.124513413081706	0.0724430748491351	0.179598386803858	0.0800882887914112	0.222784783877876	0.0782494794032379	0.266370481848815	0.086791710803255	0.297905137306045	0.105417950896635	0.365957958718547	0.102377749505471	0.386301279673537	0.158388858800408	0.830900472107763	0.195805790242685	1.28927583743358	0.24008504436629	1.72988365526049	0.27247476115989	2.18126453008667	0.300081126742653	2.61081992325902	0.33639742047555	3.05022283346731	0.360496756101231	3.50724684798255	0.383475549323947	3.93743529854999	0.399270820182933	4.34367081939502	0.452346115120337	5.29269406942544	0.500072541699934	6.55679300469096	0.571466104713431	7.9114626954213	0.585618900220046	8.78991460145289	0.647479835764084	10.8947784010807	0.720635632195865	13.0921300863307	0.850359308150736	17.5173695180755	0.951374316952456	22.0564164993682	1.02215180219989	26.2476605323556	1.10816295766545	30.8586591167454	1.19795254934283	33.9150172156425	1.24153675855454	36.4766571429237	1.34293356467989	43.7165340126264	1.46963954502733	52.8733411435884	1.6347860447527	65.5608253511231	1.7770457348161	77.071089540404	1.88886588191119	88.0755051151435	2.14785777731114	110.625517480633	2.36660814528741	132.932487502088	2.56411512421605	156.379538280121	2.75830216569457	176.002708129485	2.78603666382158	186.128538559954	2.89388260782868	187.600836273063	2.95486805700592	195.527442960861	3.03151743014158	195.192050332744	3.16497951777028	216.57775428452	3.18599452089749	217.059875234795	
0.0248713044979382	0.00192426878084642	0.0399194070199511	0.0445463062293254	0.0476413422079956	0.0822220606151269	0.0531872355992981	0.12292872414052	0.0722681776380234	0.177793192701691	0.0799766942597966	0.220051614185672	0.0780882022143785	0.264789270815204	0.0866884396441189	0.296066502904271	0.105251204606167	0.362224344901911	0.102291722939272	0.382546973034429	0.158132063765256	0.824980811481693	0.195959540226376	1.27972710394491	0.239616416434155	1.71634909417242	0.272143045356176	2.16512447780455	0.299910197230586	2.58980137073214	0.336199667164875	3.0268675927117	0.360225492425629	3.48003080967726	0.383211827032915	3.90756499103311	0.398711054076998	4.30928592591213	0.451811133647313	5.25375268046266	0.499666154771614	6.50747249178835	0.570982148294396	7.85112417132304	0.585077297913736	8.72395833985138	0.64693223203257	10.8115293427351	0.719846760421751	12.9932105950889	0.849605814050092	17.3829964407472	0.950476027200052	21.889797310748	1.02123055071558	26.0491789373261	1.1071855455264	30.6260650400731	1.19682051164012	33.6484317292564	1.2404180203129	36.1771214654127	1.34173039992211	43.383601109176	1.46837578206649	52.473364193821	1.63321038640115	65.0601910622723	1.77536590331377	76.4889608048548	1.88724461917871	87.4079107736263	2.14600829499418	109.793578240115	2.36468030485924	131.933707418188	2.56183436630947	155.212837018703	2.75565605566887	174.669650312401	2.78339982284213	184.711885232542	2.89136752335292	186.167150919215	2.95223631635063	194.027954082307	3.02889994734238	193.609100054308	3.1622573959378	214.927063330514	3.1832074260323	215.394983474846	
0.0249188326062472	0.00185416857054215	0.0401979950143263	0.0439938937256219	0.0474796196250279	0.0805473171508283	0.0531135705213169	0.120615057040595	0.0721480273965936	0.176488860945979	0.080016398118682	0.218643221689105	0.0778776658377422	0.262399060644813	0.0865510875501858	0.293976702457586	0.105238261172307	0.35978195156599	0.101937217436342	0.380572656581511	0.158117525019482	0.818027906715825	0.195500982609591	1.27008128008245	0.239232147034564	1.7027855456706	0.271769212872522	2.1495099242602	0.299514923442758	2.57032113019482	0.335865492023462	3.00348860323157	0.359883419075048	3.4537793886828	0.382685778267618	3.87706720496139	0.398558008673812	4.27540906886956	0.451297676174094	5.21330254900066	0.499254374437836	6.45751635125877	0.570618799380169	7.79206481872025	0.584429115654167	8.65741907034585	0.64632433916605	10.7286313929835	0.71921193191935	12.8931781734233	0.848902045121566	17.2493199926717	0.949492463378446	21.7232675290907	1.02021034990365	25.8533888644093	1.10608909947719	30.3923720028149	1.1958287657307	33.3818238911296	1.23923533554809	35.8758572532854	1.34070013601565	43.0496996302941	1.46708473165683	52.0734133210845	1.63159820819052	64.5609574825071	1.7737402478411	75.9062211217256	1.88572285670936	86.7412105017384	2.14400062169347	108.961028052017	2.3625389164599	130.933094491547	2.55961777993358	154.045614216668	2.75296449027947	173.336398780229	2.78072366646426	183.297303166438	2.88882324712977	184.734344733837	2.94956378280604	192.531668953258	3.02604679838838	192.031767513375	3.15933972678348	213.27643198115	3.18033198921947	213.726753854948	
0.0248438725067586	0.00112203264634715	0.0401977940283661	0.0437300165833618	0.0475144379883174	0.0802454085799252	0.0532833377471995	0.119150421394341	0.0721123612794695	0.173899624240463	0.0797437257245199	0.216883051210516	0.0776949224201851	0.259475144456856	0.0862746466610809	0.291247956547401	0.105159573666664	0.357670352351327	0.101589251115936	0.376871144288344	0.158098385866141	0.811604342393161	0.194679183547315	1.25941856843212	0.239141950890633	1.68843107150985	0.271447624538267	2.13213959491544	0.299121706588526	2.55073518455029	0.335571342216023	2.98003394379585	0.359487516370913	3.42694589110686	0.38216120896353	3.84769096404688	0.39821562064098	4.2432095237042	0.450860375983522	5.17298140570912	0.49885484727655	6.40781027082859	0.570110233006508	7.73226227073822	0.583874812645761	8.59114057114882	0.64565345457118	10.6458256441623	0.718600798093935	12.7949413415963	0.848169411657115	17.1155243353122	0.948594104335642	21.5573412444332	1.0192352849361	25.6564402262648	1.10527552434859	30.1584982889859	1.1947176490139	33.1152123277126	1.23799610751209	35.5761390365585	1.33961982456849	42.7160514711404	1.46559261548981	51.67413672586	1.63013411817423	64.063318326914	1.77202278481232	75.3229673485597	1.8840247714767	86.0733181370115	2.14209281820469	108.125676445747	2.36034513674764	129.933435239178	2.55738723050024	152.877050310189	2.7505841315213	172.001552823886	2.7781699488828	181.881603513298	2.88632460359414	183.299959025447	2.94684611751489	191.036501411245	3.02303739664934	190.452631932023	3.15641774734604	211.627976201217	3.17732443874609	212.060893519567	
0.0248961208523814	0.00159803122782652	0.039927740628977	0.0430647394305079	0.0474503846490006	0.0795850354222704	0.0532804328560399	0.118640755139591	0.072202113827199	0.172226430555062	0.0797371410614457	0.214517579294838	0.0776694222114014	0.257544978512643	0.0862559577934712	0.287142745041144	0.104876324719299	0.354810086237556	0.101533471078144	0.373058542679601	0.157737260336075	0.805344458005212	0.194601735154728	1.24946331265894	0.238839228349083	1.67567043944454	0.271283411127993	2.11444586382202	0.298895541516032	2.53182794019978	0.335364982512669	2.95634063296172	0.359243813338884	3.39924556508577	0.382077859097029	3.81716966208126	0.397389185716876	4.21069332887851	0.450451723572277	5.13267330093301	0.498180369368473	6.35866391523917	0.569540386521146	7.67135191460631	0.583201113684265	8.52510980374488	0.644947702696758	10.5615372298728	0.717742866617432	12.6931291625752	0.847352351778344	16.9824364830758	0.947812738110628	21.3901874766806	1.0183888195715	25.4536093550184	1.10440990853257	29.9266194680169	1.19347969094096	32.8482692134748	1.23678911661918	35.2769200087079	1.33852171464467	42.3830366113073	1.46408252251532	51.2727292646859	1.62867988433312	63.5671618367892	1.77047414779009	74.7385661860363	1.88229253548917	85.4058728070992	2.14020882128258	107.293275269254	2.35816855547838	128.934595550636	2.55493974598028	151.713239873905	2.748126154279	170.669821210085	2.77583849546813	180.466976743712	2.88363157730317	181.867629677204	2.94430685299472	189.535388306198	3.02015007406486	188.866880235415	3.15344945073391	209.978849869062	3.17430187862985	210.395062986507	
0.0247251987544914	0.00096896651429842	0.0396719317632907	0.0431995410908232	0.0472517705081099	0.0784805160050687	0.0530568094210458	0.117518133140705	0.0724876665464825	0.170238871859915	0.0797928384530968	0.212335432398499	0.0775190500503087	0.256052854299829	0.0863137892700633	0.284083379632675	0.104663463310403	0.350659094408165	0.101499236844745	0.369792889330653	0.157585399193914	0.798278513967219	0.194897682906634	1.23902237218617	0.238477877089716	1.66257290145385	0.27085940154212	2.0981065085184	0.298762435746663	2.51228599954482	0.334914145047835	2.93315791970486	0.358925904834764	3.37236177609318	0.381725484564962	3.78706442845609	0.396947614154997	4.17670611011608	0.450009806524652	5.0930459929266	0.497534024803326	6.30785375194923	0.569069892832712	7.61053655337249	0.582790168874915	8.45770347296356	0.6441729413939	10.4784008615534	0.717126138750575	12.591715589597	0.846530476819242	16.8497509621726	0.946804155734078	21.2237322008257	1.01740132720721	25.251331689355	1.10325366153018	29.6929431945643	1.19244462631392	32.5828385670264	1.23591694308449	34.976467909827	1.33716987506992	42.0498280363879	1.46280718236502	50.8702898981482	1.62721226708974	63.0638676907916	1.76903692610428	74.1541426717722	1.88033133359578	84.7407073547413	2.13814912498957	106.462543022735	2.35623444123641	127.939436448733	2.55261019450646	150.547894618091	2.7453894899256	169.33735943942	2.77309607140855	179.055687834076	2.88105774250214	180.434823491825	2.94169109257175	188.035258677743	3.01745489950391	187.283229602436	3.15057565514427	208.330587804215	3.17133563863993	208.729917906829	
0.0246342776084783	0.000685722592778642	0.0394160408124345	0.0418814577758737	0.0471499244311303	0.0783072172548454	0.0529054680034424	0.116623626954104	0.0725474645121502	0.167978246488478	0.0795774160613615	0.211056901187262	0.0774741266755369	0.25281298694344	0.086115488481386	0.282119074896958	0.104630333296706	0.347719927813773	0.101446371203424	0.366394900870903	0.157576487641759	0.791897091989055	0.194551048249463	1.22882543821635	0.23835718317565	1.64851540276498	0.270642145641094	2.08105701978537	0.298281314197836	2.49181087371441	0.334554769263364	2.90940058044677	0.358528080206792	3.34655762274394	0.381355136522884	3.75706909088951	0.396788010724559	4.14247115956058	0.449703974698683	5.05226105101494	0.497248931840225	6.25749528008652	0.568385135981394	7.5504927928551	0.582426184897652	8.39135233060917	0.643509054160243	10.3961073401239	0.716376733138539	12.4937646737868	0.845699761853924	16.7167897698004	0.945908814202618	21.0571893806531	1.01630620103995	25.0499145657098	1.10208426429375	29.4588925294545	1.19135608776385	32.3155452755172	1.23481100631405	34.6762467789337	1.3356598083761	41.7163698670304	1.46143536451245	50.4731106412621	1.62573897457611	62.5627565648052	1.76741229635537	73.5702406981252	1.87840935173339	84.074424315347	2.13616017530645	105.629203073132	2.35417746474312	126.945082009497	2.55020295723136	149.381789403092	2.74270328911723	168.005031779199	2.77015477050236	177.64137398886	2.87863633449078	179.001153039138	2.93890877838888	186.536291339806	3.01469003981963	185.700666754172	3.14778961536276	206.682430047492	3.16839931809792	207.065711600262	
0.0247063626757009	0.000609603346823928	0.0394862266628134	0.0403338762167583	0.0471147851930172	0.077270400620028	0.0527014136246646	0.115351804175468	0.0722482660602925	0.167725188694676	0.0792918030040212	0.209100367173908	0.0773895161067333	0.250814863558339	0.0859062970917114	0.279921415659723	0.104567728279688	0.343945015663681	0.101353553045912	0.362344404563306	0.157520971127514	0.785449255072943	0.193859650721777	1.21927228094566	0.238155925138034	1.63519632642738	0.270538164624997	2.06357958834962	0.297876339384429	2.47157020833103	0.334328359977723	2.88611425755841	0.358145825674135	3.31966661600175	0.38091840237561	3.72700367130252	0.39640478162395	4.10940967539335	0.449204326763129	5.0124134852301	0.496763410118218	6.20826231150178	0.567924113569991	7.49046160519186	0.581807121090378	8.32466684346637	0.642877802341062	10.3126040307275	0.715491312395605	12.3939967477199	0.844992144150447	16.5829475463144	0.945245886938538	20.8902628555979	1.01551063342334	24.8496969854836	1.10096158179614	29.2260842486002	1.19022990315871	32.0472722327061	1.23353165806558	34.3775530169902	1.33437710530003	41.3830122805062	1.4600360317064	50.0736850344327	1.62406954700043	62.0630349720341	1.76553340248696	72.9869422214778	1.87677122237069	83.4072397557432	2.13427719442234	104.795736463664	2.35194962044078	125.940460670686	2.54794844354097	148.216399443797	2.7403047586083	166.674551862878	2.76751760441566	176.223424260486	2.87583241567295	177.572712893782	2.93606481526146	185.035357048685	3.01175188414131	184.118476434921	3.14481272474455	205.032841779362	3.16566734600999	205.399836363721	
0.024588184636429	4.68808116708683E-5	0.039646797650865	0.0398821484097377	0.0469455642038372	0.0755464062009782	0.0525978528605857	0.114135482398877	0.0719102665678372	0.166673550934902	0.0792551750504086	0.207034548282379	0.0771987164782188	0.248872270279112	0.0858719896039693	0.277388305688576	0.10447458223551	0.340899649196996	0.101202986456682	0.358249088358934	0.15710208789907	0.779237217379992	0.193653510016	1.20930515081022	0.23778838340369	1.62261264564284	0.270425838341608	2.04770030637601	0.297772172749924	2.45140148761312	0.333758281686126	2.86390174954758	0.357910631269195	3.29328201588545	0.380437390105858	3.69634080831229	0.395773361974559	4.07760687362594	0.448759385871168	4.97346604267087	0.496276401274873	6.15798439903794	0.567490809233511	7.43064555303314	0.581222957493642	8.25686097531952	0.642254991753231	10.2288166679594	0.714953071380947	12.2921538350552	0.84431646990623	16.4502676133463	0.944439421506045	20.723990118959	1.01467638098936	24.6497923296276	1.09985337583197	28.9917560493764	1.18905795026548	31.7819347185107	1.23208909724098	34.0784420225531	1.33325171761313	41.0499266401608	1.45872309456426	49.6743227575354	1.62252256194645	61.5621585393254	1.76384039299718	72.4047166283854	1.87511265545418	82.7397944258309	2.13249917002453	103.963171374405	2.34965958032128	124.939341104589	2.54548089772153	147.048565694182	2.73775163039095	165.343908033792	2.76505678195389	174.806458008704	2.87300363923271	176.142737928896	2.93325880206221	183.536911251366	3.00901238600061	182.536956667891	3.14177899070733	203.383253511231	3.16283802669628	203.73427405155	
0.024588184636429	4.68808116708683E-5	0.0396245519793839	0.0395126607477239	0.0469291572235131	0.073633426067834	0.0526922011287113	0.111979819986996	0.0717281313606745	0.164488741038203	0.0793071016857488	0.203906439629636	0.0770852507129093	0.246661543422622	0.085721953475705	0.27480959001727	0.104378181847568	0.338565405689915	0.101105502419625	0.355382652233399	0.156768958557221	0.772685072340478	0.193682958077919	1.19904162727948	0.237571049064927	1.60862127085362	0.270151864438713	2.03167038298311	0.297370612546344	2.43112077536093	0.333508466299618	2.84048154904548	0.35756378232636	3.26703804547124	0.380105513896399	3.66588865704455	0.395324029579409	4.04392093770209	0.448366587917122	4.93377493907113	0.49593878657586	6.10761009469222	0.566885740448427	7.37180273291867	0.580695032346225	8.19055733041417	0.641771091580287	10.1451783167961	0.714409749486489	12.1933712482254	0.84333582143857	16.3182489193748	0.94358190055952	20.5566817516663	1.01370627234595	24.4487551855747	1.09884733938293	28.758914240911	1.18780623279786	31.5161613453711	1.2306920845398	33.7785971459621	1.33217729105946	40.7165467018959	1.45755701921013	49.2751765474651	1.6209227297146	61.0622469567581	1.76236843095362	71.8220887039599	1.87340982009221	82.0739286189302	2.13057608792694	103.130539229924	2.34754242019147	123.937461579308	2.54295363247747	145.882207159455	2.73498851145304	164.007691170684	2.76237803120236	173.390534838157	2.87032958242849	174.707160127667	2.9307519202334	182.039389325996	3.00635156213204	180.95540709854	3.13893284231896	201.735915318335	3.15986433044467	202.070932012291	
0.024588184636429	4.68808116708683E-5	0.0395257003751554	0.0389532123933417	0.046950605423118	0.0728826855209032	0.0525702290515191	0.110703951776119	0.0716571723815936	0.162398926039603	0.078957939681028	0.20306682326467	0.0770668652410896	0.244069847443549	0.0855491698662575	0.272332010151998	0.104192689194867	0.335848999803258	0.100902775779426	0.352202127584493	0.156584619731708	0.765251605148933	0.193382172017937	1.18965354692731	0.237579351209087	1.59608566959471	0.269858851357038	2.01503835957432	0.296889015178991	2.41085636125302	0.333360946738858	2.81728463312004	0.357172882262192	3.24020035694391	0.379853082244335	3.63679879780813	0.395140763687012	4.00984198367042	0.447991155066244	4.89323679763002	0.495385072634785	6.05817828874724	0.566391066826106	7.3117706139329	0.580223445392776	8.12475846232029	0.641031650590118	10.0612680194539	0.713567069220446	12.0936610641553	0.842516424175875	16.1835238021301	0.942638123219662	20.3901910855554	1.01252502812459	24.2490461074502	1.09773278943853	28.526634951254	1.18656580304428	31.2489239332137	1.22970478132142	33.4789310832969	1.33115184720717	40.3844668898833	1.45615001008834	48.875207048278	1.61927572892791	60.56108367671	1.76074286712309	71.2384325994609	1.87161230787405	81.4089568816586	2.12862535490278	102.297020466395	2.34534861663735	122.938040745506	2.54054989311027	144.717502653542	2.73247446442395	162.672770708539	2.75966895393928	171.973196057362	2.86767654235012	173.270598849846	2.9279958577173	180.54165878438	3.00330205023882	179.377195389139	3.13604401473473	200.087906573216	3.15689810535591	200.405637921009	
0.024588184636429	4.68808116708683E-5	0.0395405104173871	0.0386456795074701	0.0467453808746293	0.0719438760304938	0.0524111541204116	0.109837530784575	0.0716362242971227	0.16042225217653	0.0785943140911687	0.201343905687296	0.0768977355040605	0.241433331567701	0.0853544154433603	0.269010099101448	0.103806706621563	0.332595977516128	0.100810529372485	0.349255335786883	0.156493473059574	0.758128675813612	0.192994088552619	1.18012460404241	0.237142867753458	1.58397696330065	0.269549220998033	1.99859632596172	0.296527439028512	2.39091278775683	0.332850335585319	2.79384603899797	0.356744381582751	3.21420225567772	0.379422679938073	3.60707959737181	0.394621717018125	3.97753533641407	0.44737912772406	4.85395733858871	0.495119452969022	6.0086282048409	0.565903259676343	7.25128587219737	0.579547749335161	8.05823502529778	0.640242689542897	9.97688367894373	0.713030953210331	11.9933054735717	0.841696242160402	16.0498250023138	0.941718898138994	20.2237413976357	1.01157998585081	24.0497300474334	1.09655316280812	28.2925600717584	1.18548765141268	30.9823533479881	1.22871207440646	33.1787323041443	1.32975174816122	40.0518208337723	1.4546944201134	48.4744664140357	1.61785285711848	60.060535069532	1.75906563595488	70.6575853637135	1.86967989662488	80.7423758190545	2.12667060738356	101.46271939194	2.34308478273608	121.938612461125	2.5383087339861	143.550443764272	2.73003441008302	161.339161548516	2.75691224022488	170.55928454348	2.8650521367157	171.838731437578	2.92490749137786	179.047310806194	3.00037444490862	177.798640953046	3.13326483639664	198.43934648516	3.15408184556542	198.741357108639	
0.024588184636429	4.68808116708683E-5	0.0395071577564733	0.0379329849410968	0.0466290916506763	0.0706828944281883	0.0524597353461008	0.108331203903173	0.0715244187365411	0.15979937202668	0.078640593331922	0.197846323924453	0.076692392819487	0.239402146232771	0.0853733204942308	0.26640600489119	0.103733575450443	0.329490715369208	0.100696681590297	0.346317304241825	0.156436815084364	0.75172676473978	0.192771153755011	1.16984187198448	0.236653079436047	1.57058873626518	0.269258676663335	1.98228793713224	0.296283865275689	2.371014616234	0.332539905793576	2.76948217594196	0.356149725507908	3.18765653676367	0.379057400566733	3.5764197611798	0.39422624573463	3.94411389608885	0.446961123282907	4.81394632569979	0.494727055090795	5.95811513343815	0.565197772285863	7.19163745809412	0.578935822866887	7.99066198778352	0.639791740857845	9.89342227906119	0.712476559668678	11.8938262574891	0.840978935436674	15.9173760373332	0.940926117036578	20.0570495658582	1.01055836297916	23.8499706778922	1.09571403744999	28.0595301361419	1.18439853108286	30.7163303804103	1.22757791536052	32.8787905700101	1.32844496657229	39.7182322792606	1.45345029138244	48.0736885268922	1.61633069057134	59.561584611816	1.75740154626629	70.0772000639411	1.86793582528526	80.0750496984261	2.12485333240738	100.631577363507	2.3411182274263	120.935898470856	2.5359187413476	142.384696177125	2.72717416620857	160.005582190814	2.75413982791011	169.143197460167	2.86246832131479	170.405686833631	2.92211140066397	177.549684572701	2.99767294411788	176.214587988733	3.13031232630173	196.791516553967	3.15099568042455	197.07493052916	
