X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	X_La55Al25Cu10Ni5Co5_Pd_[¦Ìm]	Y_La55Al25Cu10Ni5Co5_Fn_[mN]	
0.0150772720128348	0.00103817541983729	0.0223830579514159	0.0347206800477099	0.0360770879313108	0.0597758388523895	0.0460576269063197	0.107809645551014	0.0437373978695543	0.136174951774955	0.0675431093414309	0.175678808841758	0.066108632072828	0.216373534112889	0.0713643609100259	0.257437632677081	0.0875510660959231	0.303180462803269	0.0883567372144641	0.33187719479251	0.129756090698617	0.71322445069433	0.178080552542308	1.09696235241448	0.221544109408558	1.49317425259184	0.232963787193257	1.85862304436821	0.244605743187232	2.23637297786596	0.280947729225652	2.68033255999609	0.303653256311868	3.11015078984882	0.322837276151874	3.33022277125787	0.331397075288558	3.759061699099	0.378970887215475	4.53022894854559	0.430648698200908	5.74800651139968	0.474913299551247	6.924039837394	0.51521495524141	7.63900323823754	0.561859877945465	9.51815778482681	0.599535746494051	11.3139053893452	0.713582173079464	15.2281718990016	0.80294441741347	19.2133366000259	0.87721507375717	22.8494957816183	0.942489601173202	26.4228846982326	0.999705365172341	30.4619718000631	1.04392824374639	31.8415016209741	1.12452413763352	37.7430099728454	1.22281292349788	45.601838038228	1.38823849048635	57.5609289011827	1.5057827839754	63.0286548042855	1.63375937057268	76.6233743346865	1.85502926699322	96.6043043908365	2.00669206527848	115.069230398717	2.15752843114028	124.877332206239	2.29082699942251	142.486736366457	2.53749554517435	172.380155830632	2.71734351755876	188.1513717435	
0.0150772720128348	0.00103817541983729	0.0224304169823865	0.034067616498626	0.0358689741560715	0.058170719023194	0.045934535183667	0.106361548155632	0.0435916208475084	0.134206172325518	0.06744053980871	0.173645120577528	0.0658987322857313	0.214438638796452	0.0713459508090897	0.25509222785155	0.087327809005397	0.300668132966082	0.0880216382184925	0.329105433422954	0.129486741836762	0.705513798634681	0.178047009935255	1.08678043602047	0.221399414249393	1.48038684500377	0.232728295553795	1.84203199915075	0.244234370341061	2.21662568059304	0.280851815456691	2.65721597063889	0.303385226732493	3.08469984056922	0.32221313463999	3.30067190736892	0.330939443842999	3.72651174383159	0.378584925000343	4.49039255863112	0.4304164722441	5.69875864165445	0.474498134770862	6.86472716506295	0.514723439777611	7.57240063879994	0.561263766693714	9.43567799889129	0.598807818874484	11.2149058043658	0.712910360741846	15.0955264249671	0.80207793073218	19.0470098466803	0.876498286397198	22.6481885540315	0.94145993481192	26.1898733890667	0.998612268345415	30.1947865419674	1.04290232723622	31.5414332269758	1.12330419751513	37.4095741552286	1.22151947194653	45.2031612147131	1.38664909471933	57.0612445613129	1.50426750514674	62.4289948534244	1.63210646801247	75.9584025974149	1.85324494914817	95.7710091447141	2.00457191514918	114.0699660271	2.15513751309892	123.707196227329	2.28801677775679	141.153157008755	2.53469252420977	170.879072527906	2.71442495004487	186.486986623007	
0.0150772720128348	0.00103817541983729	0.022644961807869	0.0327531265970726	0.0358347271449962	0.0573065790442535	0.0458523556025291	0.105064652428249	0.0439235197114261	0.132599466337638	0.0671264364092136	0.172374913061406	0.0658069129847792	0.211768260615476	0.0710223961108869	0.252838063530166	0.0871137223630701	0.297400791595047	0.087751915273458	0.325135612929551	0.129259309467057	0.699279525616317	0.177725291969619	1.07752763026583	0.22131684840223	1.46703645294609	0.23231387285701	1.82532069691156	0.244034596456203	2.19528628745445	0.280662881011208	2.63434781156668	0.303166723924426	3.05738205527748	0.32195386576763	3.2694684116498	0.330552466294165	3.6922812170581	0.378095901461779	4.45116665063531	0.429937622077567	5.6487484844181	0.473887698191692	6.80499260362564	0.51434473313582	7.50548325234708	0.560627900066388	9.35284803568435	0.598289654395167	11.1146601098408	0.711994990591549	14.9632870075559	0.801215802148695	18.8803031137423	0.875434329180972	22.4488575928543	0.940299505117599	25.9570967731784	0.997557100081543	29.9280296922357	1.04159623941853	31.2418342195328	1.1220574571053	37.0758403144021	1.22020017765468	44.8037058055627	1.38531477794414	56.5619029481342	1.50258510556898	61.8361670846462	1.63023133481309	75.2920227004774	1.85153106051827	94.9382801426903	2.00223530826053	113.070671853163	2.15271499173767	122.539317774232	2.28524744460973	139.819965081226	2.53202361199079	169.378406457674	2.71130910711683	184.821752136367	
0.0150772720128348	0.00103817541983729	0.0224599368545865	0.0321809366772711	0.0358295908016685	0.0563740668948601	0.0457549516366565	0.103671241127698	0.044040491336534	0.13158391004996	0.0670252356893055	0.170295517233614	0.0656582148789295	0.209451741340301	0.0708282615937587	0.25013830503374	0.0869419004023917	0.294401671112762	0.0875492251090901	0.321590329990856	0.129052850633126	0.692493676829336	0.177561256441949	1.06715001972512	0.221045125503091	1.45350759620853	0.23183997292605	1.80766270532024	0.243837262624852	2.17683120019243	0.280088425212463	2.6104356399379	0.302891853539163	3.02985332543261	0.321892056423175	3.23954688139375	0.33024704765236	3.65873311686875	0.377896724607103	4.41021453632944	0.429071344489702	5.5985651011911	0.473470994415301	6.74515373406493	0.513903367789168	7.43987530537193	0.560096798928562	9.26828208728078	0.597556647030856	11.01416202691	0.711054723889568	14.8299020634324	0.800425511539639	18.7137174527332	0.874233142758825	22.248481687798	0.939337075109551	25.722474276035	0.996414079766087	29.6598572322579	1.04048372930058	30.9414081976828	1.12085558245629	36.7436487436859	1.21890005986512	44.4034792613572	1.38382690185028	56.0611084718081	1.50076619036467	61.2351585787611	1.62843914694282	74.628377166489	1.84937179739003	94.1027720742357	1.99992916795436	112.071392580386	2.15041287635176	121.372460050629	2.28250456876548	138.48595358987	2.52910996672026	167.878530148948	2.70825022681708	183.155325556887	
0.0150772720128348	0.00103817541983729	0.0220845552604629	0.0320574868745369	0.0358710027971084	0.0560742028679495	0.0457964199218154	0.10280847994266	0.0434917957303393	0.129739433054499	0.0670959717621535	0.167793184561714	0.0654435828671969	0.20709062044707	0.0707626460866958	0.246909715411118	0.0868500675463302	0.2918668440157	0.0876680808688963	0.317649584222698	0.128967330974166	0.685944034719122	0.177346269594869	1.05696856899237	0.220558643156727	1.44116571003593	0.231539150559047	1.79181648529645	0.243436135235977	2.15676981439615	0.279787412844021	2.58739448770567	0.302464451520592	3.00423729923451	0.321495797537635	3.20945398779211	0.329945030046355	3.6252807100694	0.377386585072426	4.37069107078517	0.428573386459348	5.54863969430502	0.473108863208254	6.68528599350577	0.513212878845302	7.37348784143885	0.559671507054187	9.18518483450762	0.59669738357389	10.91430096859	0.710288059065786	14.6953594854036	0.799606796985906	18.5471541434649	0.873452182005507	22.0477146272789	0.938482697461201	25.4896268796344	0.995399772267466	29.3937653468129	1.03944752025276	30.6419470259743	1.11970878202481	36.4086855571193	1.21757485162252	44.0040462039476	1.38208847151385	55.5601985114883	1.49888211117158	60.6309537739517	1.62664396285066	73.9628615368597	1.84726096200553	93.2695662350763	1.99786506276301	111.071018072314	2.14786830165106	120.206392088532	2.27977552335836	137.154609406241	2.52629022914407	166.380903915455	2.70523451026287	181.48927150642	
0.0150772720128348	0.00103817541983729	0.021947035936577	0.0316399858526287	0.0358443048179956	0.05475305637499	0.045673726121285	0.101928634809955	0.0430538475764055	0.127730235662435	0.0668685778094998	0.165722214292439	0.0652172059158885	0.203944583835617	0.0705891556005019	0.244679692715952	0.0868983529519566	0.288771244340033	0.087745767054347	0.313858228409179	0.128927465018596	0.679878447494073	0.176923469086882	1.0467283285249	0.220183752387944	1.42703906064918	0.231280192399165	1.77569575795684	0.243106907940746	2.13620830840105	0.279633824834827	2.56349116364094	0.302133113743635	2.97749576975844	0.32104353951193	3.18001325279237	0.329744693200297	3.59138103562483	0.376871506227718	4.33053849687163	0.428391512530425	5.49836736977637	0.472486110406051	6.62593187732212	0.51247151268038	7.30655555382549	0.558858083658237	9.10213414786099	0.596119417154777	10.816355640715	0.70954863018869	14.5613058517032	0.798891516220606	18.3808031757334	0.872504788881451	21.8491697023173	0.93747321315411	25.2571576001812	0.9944529245289	29.1283756785558	1.03839682187454	30.3418600055254	1.11835824211363	36.0738490304168	1.21616736093129	43.6043449256492	1.38073266325948	55.0574929613299	1.4971677077645	60.0307462054428	1.62471274421826	73.2934492537633	1.8454113813409	92.4386104711502	1.99576960161105	110.070427497414	2.1454316779065	119.038565789497	2.27711971760688	135.823011902884	2.52353565332148	164.886496332626	2.70215009705618	179.823515479163	
0.0150772720128348	0.00103817541983729	0.0221324524116657	0.0305706945741586	0.0356482224193231	0.0533422191567806	0.0454231392169424	0.0998660318915393	0.0433862808310362	0.125327096115978	0.0665959099628115	0.163916569080921	0.0652187519550239	0.202126613152486	0.0706058585871611	0.241358873058993	0.0866850418539519	0.286843406702146	0.0875334499947646	0.311084953640511	0.128807644874274	0.672999408246395	0.176772383707329	1.03645223214	0.219993437390609	1.41342894602084	0.231141374874996	1.75870168291436	0.242601114318077	2.11689035081465	0.279255709763265	2.54068028090434	0.301870212323229	2.95078543958714	0.320737461572315	3.15078439366829	0.329212019500955	3.55892048732033	0.376620165573499	4.29053865985307	0.42781142664226	5.44890157055903	0.47191662302121	6.56597798942891	0.512137823465302	7.23966377874221	0.558244142133888	9.01833188393233	0.595600337258124	10.7184429091285	0.708982797546557	14.4284247530686	0.798181705462047	18.2143218228478	0.871558141953417	21.6499840274548	0.936313341025155	25.0233528042194	0.993435723943633	28.8616560817253	1.03704278447452	30.0419983651288	1.1170036916946	35.7427377938359	1.21476667841182	43.204774032505	1.3792878693273	54.5578868525526	1.49553518756551	59.4302517895944	1.6229730951824	72.6273748306157	1.84343052174268	91.6062241958175	1.9934342837136	109.071885832081	2.14303069235538	117.873607963855	2.27424299255917	134.490535231058	2.52080982790997	163.391075470885	2.69907089196832	178.160247945706	
0.0150772720128348	0.00103817541983729	0.0221012817942814	0.0285011956398681	0.0352916175879754	0.0518975560132294	0.0455328739948733	0.0984593710728021	0.0437304091543741	0.124207580950845	0.0665261208020131	0.161497255081456	0.0654436162929547	0.199935153030844	0.0704091893170234	0.238995540274752	0.0864795726724906	0.283803453547669	0.0872276970866989	0.308164355289068	0.128422570343397	0.665213435477102	0.176592363849523	1.02675634969153	0.219990006360416	1.39999077681467	0.230713495594338	1.74240575052372	0.242330359845997	2.09595096070285	0.278943128601815	2.51736648400133	0.301411973818324	2.92430607740338	0.320465132259962	3.12058230249996	0.328722123112313	3.52614934295196	0.376203473080639	4.25105058456496	0.427327878555776	5.39812214091259	0.471428369273168	6.50541175697197	0.511533695121034	7.17369028767389	0.557865866505293	8.93573568268052	0.594916105579655	10.6167676345194	0.708362794090177	14.2961024479522	0.797161145110095	18.0471382527742	0.870703967062685	21.4492151042907	0.935264179946117	24.7897473112791	0.992357292784292	28.5956070371167	1.03581716017135	29.7403932889553	1.11583378868609	35.4091529646143	1.21360039902239	42.803120702183	1.37768820089764	54.0608847215702	1.49388268605019	58.8294817022771	1.62142687842899	71.9596538292344	1.84119016606429	90.7721913422511	1.99120636367727	108.072569306403	2.14045256171807	116.706586327487	2.27169010127029	133.157522117455	2.51787341818782	161.886922529099	2.69599430658609	176.498068196965	
0.0150772720128348	0.00103817541983729	0.0219627325850349	0.0292876011103402	0.0352376099076119	0.0508250107902446	0.0454171180243985	0.0986870648795654	0.0434633209340024	0.123449091509424	0.0664344794811701	0.159320812535616	0.0652980824777965	0.197808041475285	0.0701843547115712	0.236342202385699	0.086356484537615	0.28004574176056	0.0869548690918178	0.305686455281676	0.128085489891708	0.659518863865093	0.176258872918777	1.01699888354074	0.219621582849856	1.38712991116202	0.230380592208822	1.72449909581679	0.242165696539982	2.07593497687992	0.278748867084326	2.49319936282987	0.301061732244874	2.89788236174081	0.320091607086582	3.09052596330764	0.328366155150666	3.49332488036871	0.375496440189424	4.21140465010795	0.427037029026708	5.34848590967219	0.471000587609721	6.44493865676807	0.510947802491918	7.10725858592061	0.557064841931957	8.85375229165369	0.594084182191241	10.5163543019388	0.707480150754932	14.1640129734684	0.796121392795892	17.8808804172958	0.869643239830317	21.2494166192032	0.93436072516027	24.556544149672	0.991229639628959	28.3283770755396	1.03478642709073	29.4407421274506	1.11469177329106	35.0763616221885	1.21232669904756	42.4024694749036	1.3762469913001	53.5618150545704	1.49220338983136	58.2283577123983	1.61980956835176	71.293460196803	1.83933850686812	89.9392835263014	1.98911329919665	107.070749385764	2.13780614894248	115.540265045661	2.26909280716356	131.822884777359	2.51482852229591	160.385332586917	2.69303479813755	174.829272332969	
0.0150772720128348	0.00103817541983729	0.0217290120580241	0.0290914817748912	0.0354311688837629	0.0501852322296385	0.0449077205012953	0.0972182164540535	0.0428125257710155	0.121692377110537	0.0663891750819575	0.15761745273138	0.0650727472413478	0.195613540003504	0.0700425465024985	0.233338818192454	0.0862485777436363	0.276814983902672	0.0868747986216266	0.301488344353013	0.128068897378835	0.65263999924039	0.17623189938679	1.00706458252449	0.219459887098451	1.37381816898935	0.230244637258842	1.70843785670381	0.241941002369264	2.05596113540149	0.278114250734207	2.47062620016915	0.300795030501575	2.87052173561267	0.319863395112596	3.06025541993333	0.328000942354342	3.45972555744019	0.375173219139034	4.17170795857303	0.426444920971883	5.29873372877676	0.470568451154663	6.38481247420673	0.510358880858359	7.03928461405703	0.556374114694678	8.76928413211581	0.593576347781878	10.4151260621442	0.706603984113378	14.0285474548119	0.79525418674067	17.7149261929623	0.868668014227092	21.0495268645077	0.933306528332747	24.3232739328426	0.989891280683587	28.0627247743289	1.03354298320771	29.1422551191089	1.11337718053086	34.743577730343	1.21088448178215	42.0044259507093	1.37468125319873	53.062022681287	1.49067267194447	57.6284742441299	1.61803780313414	70.630224444728	1.83750865021287	89.10662903008	1.98678448783305	106.070807011345	2.13534113118653	114.374435502131	2.26627787560166	130.49092964615	2.51204909007911	158.88483042945	2.69014662839886	173.161042713071	
0.0150772720128348	0.00103817541983729	0.0214181485972149	0.0272542020654114	0.0353279917081698	0.0496804990739162	0.044884103253595	0.0946483337948716	0.0425739884404101	0.11964208511182	0.066376854471525	0.155768035360934	0.0651038849610629	0.193464542368481	0.0699095467278058	0.230926823806001	0.0861072230697408	0.273823721454237	0.0868801454318564	0.298042450990607	0.127957936396871	0.645845070058737	0.176039831436633	0.997341575307322	0.219334835691939	1.36013459629642	0.229966194392921	1.69162282841779	0.241526196657342	2.03625877444067	0.277629728088464	2.44778225548272	0.300396364784543	2.84403352586486	0.319408871918299	3.03072900326079	0.3276495565347	3.42655441004501	0.374833410753334	4.13190183664079	0.425714783824369	5.24911426134191	0.470094455218946	6.32491353434281	0.509698846436335	6.97303265755212	0.555940504151004	8.68524531226444	0.593040439960193	10.3149623240019	0.706046572492897	13.8955843997946	0.794177151104066	17.548608752842	0.867736768228359	20.8486722596708	0.932284130478517	24.0903371294792	0.988777182404492	27.7963702559303	1.03225901564291	28.8420060485397	1.11225451238738	34.4105814969605	1.20949613741837	41.6042552858556	1.37303279913554	52.561749745578	1.48910364650153	57.029678560577	1.61624814157531	69.9640531640373	1.83553736564102	88.273989435019	1.98450286886616	105.07187791584	2.13302560237481	113.209835304342	2.26343429495658	129.158974514941	2.50926248472269	157.38330009191	2.68697624410078	171.495525104381	
0.0150772720128348	0.00103817541983729	0.0210008927480095	0.027505739184144	0.0350083638894106	0.0490848019004218	0.045012976861823	0.0928472578845183	0.0429536258802614	0.11813433941875	0.0661628035134025	0.154417588588054	0.0650729357657806	0.191454559173032	0.0697470484717312	0.227913864452991	0.0860778073043594	0.270121859915122	0.0867142051690634	0.295343507401395	0.127654613449111	0.639088499723805	0.175659546732698	0.987132068483347	0.21889434443512	1.34717664026998	0.229702095475024	1.67461373579951	0.241136387497866	2.01670193262522	0.277508889944557	2.42379837201911	0.300086133480926	2.81768478166598	0.319000393574143	3.00004891080375	0.327149030556944	3.39321352911867	0.374312412928733	4.09182190588462	0.425321920302316	5.19871015467521	0.469565719689913	6.26443996847764	0.509329912392265	6.90615997458072	0.555366672259874	8.60279812261749	0.592073572316322	10.2156656471353	0.705294235228768	13.7632853777415	0.793466410789534	17.3800542760037	0.866631849850307	20.6496802998946	0.93132511809836	23.8579181414426	0.987834245149731	27.5282555379494	1.03121813847746	28.5414775812113	1.11111601414079	34.07672472156	1.20807670706693	41.2057162980752	1.37143614193952	52.0619201193934	1.48734321824446	56.4304246663391	1.61464012984598	69.2958255231995	1.83366494154862	87.4395467995392	1.98243505938582	104.072166509409	2.13047407831385	112.045048842046	2.26056029392264	127.826542546597	2.50634007855306	155.884630777183	2.68387570287835	169.827340187964	
0.0150772720128348	0.00103817541983729	0.0208888650644921	0.0268303516339181	0.0350223587468103	0.0478341703473309	0.0448136935838509	0.0916128990098586	0.0433442268785936	0.116130373439962	0.0659584124033067	0.151965605540452	0.0648451051887304	0.189202359360112	0.0696517947936295	0.225481206347894	0.086042436423769	0.266853994675163	0.0865412942711041	0.291865075958083	0.127404720532889	0.632359752649467	0.175462735035698	0.977098057748691	0.218731306269533	1.33364661937925	0.229500412396339	1.65872386003212	0.240680982061681	1.99599793428297	0.277267496441173	2.40028760040093	0.299838741759565	2.79049156076268	0.318578425747143	2.97011317787911	0.32651878822735	3.35873247658451	0.37399677595532	4.05131775771586	0.425207170036593	5.14795354243076	0.468909364757492	6.20459411399795	0.508860941288194	6.83921371712941	0.554424792050201	8.51965430371781	0.591431307351574	10.1149645358929	0.704509574170703	13.6290799384687	0.793036266485979	17.213604588084	0.86578852519356	20.4495484013412	0.930383668066761	23.6249533984032	0.986790346663202	27.2624877527449	1.03004007619548	28.2417370127437	1.10957128569286	33.7442761058254	1.20681523013631	40.8056164137338	1.37003916018178	51.5616769860053	1.48570661575012	55.8298259423674	1.61291838433997	68.6280672689171	1.83165774907229	86.6067358411327	1.98016987092825	103.072641367484	2.12789655143549	110.876537089629	2.25779654317549	126.496643775535	2.50344871590278	154.384754468456	2.68088900670816	168.162120602484	
0.0150772720128348	0.00103817541983729	0.0207218456960534	0.0258275173575237	0.0351886747349671	0.0467758605347421	0.0443116812741589	0.0913252294873302	0.0429641275711402	0.115435585004427	0.0659213356191504	0.149840618564416	0.0644376401438771	0.187042797035135	0.0695340103007215	0.223256757035996	0.0858196783562531	0.263898908286268	0.0864434672541367	0.287880965484605	0.127367345547979	0.626395563164913	0.175164969973699	0.967058575494169	0.218554356574814	1.32053394739745	0.229019852202191	1.64173013423559	0.240495261805406	1.97509393442733	0.27686033269666	2.37692514189572	0.29949572913524	2.76453793014732	0.318174828505357	2.94064427037283	0.326242434393658	3.32557460053539	0.373702540652489	4.01052815919154	0.424517938544078	5.09855014182296	0.468227678121642	6.14568051337117	0.508239666972231	6.7741696859464	0.553651167895118	8.43651514143079	0.590635758256519	10.0146061513417	0.703683870832615	13.4960246825209	0.792406207635818	17.0476857540067	0.865161704234807	20.2489769185535	0.92928137873671	23.3951234870011	0.985595966104963	26.9963269494327	1.02873437383474	27.9428309092633	1.10829890495675	33.4100132738017	1.20544824883978	40.4055463317134	1.36849794565486	51.0622124382526	1.48400090395173	55.2291042838217	1.61123215830126	67.9598172763385	1.82947357270423	85.7747966006146	1.97782736946037	102.073175830201	2.12533979019843	109.709552706161	2.25506501392523	125.167400655535	2.50069908392461	152.886383176939	2.67785364959108	166.496930819325	
0.0150772720128348	0.00103817541983729	0.0205259159049526	0.0251643411373311	0.0350835663776107	0.0451193142395722	0.0442525638768355	0.0890539084587078	0.0421455089223399	0.113895999722349	0.0659782751171763	0.148879828407098	0.0643459666269243	0.182914578951994	0.0693790203425243	0.220194131998671	0.0854421138796647	0.260593178964684	0.0864958380372137	0.284858852977351	0.127278837813291	0.620168100442553	0.175028188780515	0.956986031289818	0.218010818953933	1.30803687960823	0.228663678866436	1.62460183233342	0.2404289752819	1.95583814261982	0.276516312989574	2.35422112841948	0.299066653855963	2.7374646170198	0.317943920108039	2.91005311921743	0.326012929153132	3.29232056543501	0.373361661382615	3.97006219524653	0.424071177495657	5.04824568666701	0.467664936742783	6.08647866842124	0.507778377725275	6.70771190716228	0.553110663690907	8.35275664966106	0.590027258906935	9.91503566565114	0.702930637205431	13.363594343991	0.791347762492971	16.8796360539799	0.86406649480731	20.0483923972504	0.928310323243869	23.1603538408978	0.984311432936287	26.729018756763	1.02726209094732	27.6430810275703	1.10717195024104	33.0766817643083	1.20399711916656	40.0056774153595	1.36698668745624	50.5633178598885	1.48207045345665	54.6293176730965	1.60959708774533	67.2938769636353	1.82741637590058	84.9418068282822	1.97565711144066	101.074768275313	2.12275477874618	108.543127116212	2.25242786372913	123.831146539526	2.49775855517806	151.391588163938	2.67482736682134	164.836494506361	
0.0150772720128348	0.00103817541983729	0.0205375897883471	0.0243860820105158	0.0348669129389536	0.0447825683852672	0.0447609077430515	0.0874169053847614	0.042116902563588	0.111195018865102	0.0655566874472895	0.146974837275035	0.0644971814748827	0.18052730826834	0.0694204835454296	0.217108456728718	0.085246422882404	0.257542064491757	0.0864116268078915	0.281141071643732	0.127211967510586	0.613571310129239	0.174786578235299	0.947014360957039	0.217709101099897	1.29432431950154	0.228409990964974	1.60807446629398	0.239968038162136	1.93588129777757	0.276004575654582	2.33067566503705	0.298768254668082	2.71102902699497	0.31748413067165	2.8808931779606	0.325748228932653	3.25858713206212	0.372971998417524	3.93085351671753	0.423773799462264	4.99795613267155	0.467164384653102	6.02611406729213	0.507316463866462	6.64067903671564	0.552600964959987	8.27017162427961	0.589657968771715	9.81534410803167	0.702207336865039	13.229690653218	0.790468998005705	16.7133055753441	0.862809949852323	19.8490837878139	0.927316241914989	22.9261951423745	0.98325290659387	26.4617366411242	1.02608814467457	27.3431076284701	1.10580402897512	32.7428547912288	1.20268018913603	39.6053167607096	1.36530962938589	50.0625941640747	1.48024266484947	54.0306411988275	1.60782733672233	66.6286891595367	1.82534913367699	84.1092268378631	1.97349794494315	100.079132336275	2.1202484765838	107.376321546671	2.24945356246088	122.496725266256	2.49466697107255	149.893038058495	2.6717807724126	163.174538275028	
